client_id,birth_number,district_id,gender,age,age_levels
2097,361111,53,MALE,63,MIDDLE AGED
2098,390528,53,FEMALE,60,MIDDLE AGED
2099,180116,1,MALE,81,SENIOR
2100,310929,33,FEMALE,68,SENIOR
2101,350624,33,MALE,64,MIDDLE AGED
2102,410527,51,MALE,58,MIDDLE AGED
2103,440204,18,FEMALE,55,MIDDLE AGED
2104,480108,37,MALE,51,MIDDLE AGED
2105,470718,42,FEMALE,52,MIDDLE AGED
2106,210321,74,FEMALE,78,SENIOR
2107,230418,74,MALE,76,SENIOR
2108,450421,77,FEMALE,54,MIDDLE AGED
2109,500514,15,FEMALE,49,MIDDLE AGED
2110,671103,3,FEMALE,32,ADULT
2111,240529,57,FEMALE,75,SENIOR
2112,270915,21,MALE,72,SENIOR
2113,370404,68,MALE,62,MIDDLE AGED
2114,180821,51,MALE,81,SENIOR
2115,140301,51,FEMALE,85,SENIOR
2116,300614,76,MALE,69,SENIOR
2117,450228,53,MALE,54,MIDDLE AGED
2118,701112,1,MALE,29,ADULT
2119,600518,30,FEMALE,39,MIDDLE AGED
2121,790925,64,MALE,20,YOUTH
2122,700717,1,FEMALE,29,ADULT
2123,820517,53,MALE,17,YOUTH
2124,490114,68,FEMALE,50,MIDDLE AGED
2125,750412,71,MALE,24,YOUTH
2126,750328,52,FEMALE,24,YOUTH
2128,550813,38,FEMALE,44,MIDDLE AGED
2129,621207,75,MALE,37,MIDDLE AGED
2130,451029,21,FEMALE,54,MIDDLE AGED
2131,750211,39,FEMALE,24,YOUTH
2132,690206,39,MALE,30,ADULT
2133,211128,53,FEMALE,78,SENIOR
2134,171214,53,MALE,82,SENIOR
2135,400808,24,FEMALE,59,MIDDLE AGED
2136,400724,28,FEMALE,59,MIDDLE AGED
2137,621109,73,FEMALE,37,MIDDLE AGED
2138,801219,68,MALE,19,YOUTH
2139,320306,18,FEMALE,67,SENIOR
2140,261018,18,MALE,73,SENIOR
2141,510906,28,MALE,48,MIDDLE AGED
2142,411220,21,FEMALE,58,MIDDLE AGED
2143,481112,21,MALE,51,MIDDLE AGED
2144,600128,15,FEMALE,39,MIDDLE AGED
2145,681224,39,FEMALE,31,ADULT
2146,730104,65,MALE,26,ADULT
2147,630814,69,FEMALE,36,MIDDLE AGED
2148,530720,31,FEMALE,46,MIDDLE AGED
2149,230409,33,FEMALE,76,SENIOR
2150,410417,61,MALE,58,MIDDLE AGED
2151,451230,61,FEMALE,54,MIDDLE AGED
2152,290907,17,FEMALE,70,SENIOR
2153,490516,36,FEMALE,50,MIDDLE AGED
2154,571128,60,FEMALE,42,MIDDLE AGED
2155,580610,15,MALE,41,MIDDLE AGED
2156,661227,33,FEMALE,33,ADULT
2157,451117,11,MALE,54,MIDDLE AGED
2158,810506,10,MALE,18,YOUTH
2159,300123,74,FEMALE,69,SENIOR
2160,450531,70,MALE,54,MIDDLE AGED
2161,200306,1,FEMALE,79,SENIOR
2162,130912,1,MALE,86,SENIOR
2163,180408,52,MALE,81,SENIOR
2164,411029,47,MALE,58,MIDDLE AGED
2165,450302,47,FEMALE,54,MIDDLE AGED
2166,470722,30,FEMALE,52,MIDDLE AGED
2167,811213,1,MALE,18,YOUTH
2168,630712,46,FEMALE,36,MIDDLE AGED
2169,710101,46,MALE,28,ADULT
2170,420430,70,MALE,57,MIDDLE AGED
2171,581128,1,MALE,41,MIDDLE AGED
2172,290821,7,FEMALE,70,SENIOR
2173,511217,56,FEMALE,48,MIDDLE AGED
2174,520808,74,FEMALE,47,MIDDLE AGED
2175,420103,53,FEMALE,57,MIDDLE AGED
2176,460716,18,MALE,53,MIDDLE AGED
2177,420530,24,FEMALE,57,MIDDLE AGED
2178,390809,46,MALE,60,MIDDLE AGED
2179,391027,9,FEMALE,60,MIDDLE AGED
2180,721017,51,FEMALE,27,ADULT
2181,680722,46,MALE,31,ADULT
2182,291201,75,FEMALE,70,SENIOR
2183,310821,75,MALE,68,SENIOR
2184,700707,24,MALE,29,ADULT
2185,570620,20,FEMALE,42,MIDDLE AGED
2186,420726,48,FEMALE,57,MIDDLE AGED
2187,330312,40,MALE,66,SENIOR
2188,250825,40,FEMALE,74,SENIOR
2189,621115,21,FEMALE,37,MIDDLE AGED
2190,741022,28,MALE,25,ADULT
2191,790804,28,FEMALE,20,YOUTH
2192,560412,1,FEMALE,43,MIDDLE AGED
2193,520726,1,MALE,47,MIDDLE AGED
2194,610822,50,FEMALE,38,MIDDLE AGED
2195,420913,68,FEMALE,57,MIDDLE AGED
2196,550216,31,FEMALE,44,MIDDLE AGED
2197,621210,47,FEMALE,37,MIDDLE AGED
2198,200222,17,FEMALE,79,SENIOR
2199,111209,17,MALE,88,SENIOR
2200,530731,66,MALE,46,MIDDLE AGED
2201,290223,44,MALE,70,SENIOR
2202,280817,44,FEMALE,71,SENIOR
2203,391001,10,MALE,60,MIDDLE AGED
2204,460819,54,FEMALE,53,MIDDLE AGED
2205,521212,55,MALE,47,MIDDLE AGED
2206,640604,10,FEMALE,35,ADULT
2207,610217,70,FEMALE,38,MIDDLE AGED
2208,590109,70,MALE,40,MIDDLE AGED
2209,270613,30,FEMALE,72,SENIOR
2210,330423,30,MALE,66,SENIOR
2211,200224,3,FEMALE,79,SENIOR
2212,720527,52,MALE,27,ADULT
2213,681107,3,MALE,31,ADULT
2214,461107,5,MALE,53,MIDDLE AGED
2215,250129,10,MALE,74,SENIOR
2216,720704,1,FEMALE,27,ADULT
2217,740220,1,MALE,25,ADULT
2218,681108,43,MALE,31,ADULT
2219,641128,43,FEMALE,35,ADULT
2220,520217,20,FEMALE,47,MIDDLE AGED
2221,450315,20,MALE,54,MIDDLE AGED
2222,340803,1,FEMALE,65,SENIOR
2223,430524,70,FEMALE,56,MIDDLE AGED
2224,321004,54,MALE,67,SENIOR
2225,601106,4,FEMALE,39,MIDDLE AGED
2226,641009,74,FEMALE,35,ADULT
2227,750725,42,MALE,24,YOUTH
2228,400320,43,FEMALE,59,MIDDLE AGED
2229,440907,68,MALE,55,MIDDLE AGED
2230,690531,5,MALE,30,ADULT
2231,711013,21,FEMALE,28,ADULT
2232,670527,36,MALE,32,ADULT
2233,641224,36,FEMALE,35,ADULT
2235,400420,14,FEMALE,59,MIDDLE AGED
2236,780627,44,FEMALE,21,YOUTH
2237,581003,47,MALE,41,MIDDLE AGED
2238,540219,47,FEMALE,45,MIDDLE AGED
2239,760109,6,FEMALE,23,YOUTH
2240,320312,47,FEMALE,67,SENIOR
2241,261230,47,MALE,73,SENIOR
2242,760605,1,FEMALE,23,YOUTH
2243,800704,1,MALE,19,YOUTH
2246,530801,55,FEMALE,46,MIDDLE AGED
2247,780113,35,FEMALE,21,YOUTH
2248,751024,7,MALE,24,YOUTH
2249,451207,32,FEMALE,54,MIDDLE AGED
2250,381208,34,FEMALE,61,MIDDLE AGED
2251,711013,26,FEMALE,28,ADULT
2252,651115,37,MALE,34,ADULT
2253,570909,37,FEMALE,42,MIDDLE AGED
2254,271209,72,FEMALE,72,SENIOR
2255,230824,50,FEMALE,76,SENIOR
2256,740605,70,MALE,25,ADULT
2257,790831,62,FEMALE,20,YOUTH
2258,791103,62,MALE,20,YOUTH
2259,500102,19,FEMALE,49,MIDDLE AGED
2260,620422,62,FEMALE,37,MIDDLE AGED
2261,561113,62,MALE,43,MIDDLE AGED
2263,340817,1,MALE,65,SENIOR
2264,430508,4,MALE,56,MIDDLE AGED
2265,770918,52,MALE,22,YOUTH
2266,390123,16,MALE,60,MIDDLE AGED
2267,660410,1,FEMALE,33,ADULT
2268,381226,10,MALE,61,MIDDLE AGED
2269,631110,48,FEMALE,36,MIDDLE AGED
2270,600421,61,FEMALE,39,MIDDLE AGED
2271,641107,61,MALE,35,ADULT
2274,641014,9,MALE,35,ADULT
2275,650724,9,FEMALE,34,ADULT
2276,320427,44,FEMALE,67,SENIOR
2277,790325,1,MALE,20,YOUTH
2278,210701,76,MALE,78,SENIOR
2279,531106,52,MALE,46,MIDDLE AGED
2280,740424,10,FEMALE,25,ADULT
2281,780606,76,FEMALE,21,YOUTH
2282,730311,60,MALE,26,ADULT
2283,610809,1,MALE,38,MIDDLE AGED
2286,661126,54,FEMALE,33,ADULT
2287,791021,47,MALE,20,YOUTH
2288,570823,32,FEMALE,42,MIDDLE AGED
2289,540821,32,MALE,45,MIDDLE AGED
2290,540530,31,FEMALE,45,MIDDLE AGED
2291,570919,6,MALE,42,MIDDLE AGED
2292,211110,59,MALE,78,SENIOR
2293,691122,1,MALE,30,ADULT
2294,521227,32,FEMALE,47,MIDDLE AGED
2295,390228,22,FEMALE,60,MIDDLE AGED
2296,420613,22,MALE,57,MIDDLE AGED
2297,650118,48,MALE,34,ADULT
2298,690515,48,FEMALE,30,ADULT
2299,400220,6,FEMALE,59,MIDDLE AGED
2300,610707,35,FEMALE,38,MIDDLE AGED
2301,601219,35,MALE,39,MIDDLE AGED
2302,570126,74,MALE,42,MIDDLE AGED
2303,390401,61,FEMALE,60,MIDDLE AGED
2304,390211,61,MALE,60,MIDDLE AGED
2305,490610,70,FEMALE,50,MIDDLE AGED
2306,430821,70,MALE,56,MIDDLE AGED
2307,230906,26,MALE,76,SENIOR
2308,741031,27,FEMALE,25,ADULT
2309,760513,15,FEMALE,23,YOUTH
2310,390723,40,MALE,60,MIDDLE AGED
2311,351001,40,FEMALE,64,MIDDLE AGED
2312,750215,11,FEMALE,24,YOUTH
2313,801029,70,MALE,19,YOUTH
2314,591216,34,FEMALE,40,MIDDLE AGED
2315,631008,34,MALE,36,MIDDLE AGED
2316,700325,1,MALE,29,ADULT
2317,760222,1,MALE,23,YOUTH
2318,230919,20,FEMALE,76,SENIOR
2319,700516,40,FEMALE,29,ADULT
2320,510523,60,MALE,48,MIDDLE AGED
2321,680112,68,FEMALE,31,ADULT
2322,280611,15,MALE,71,SENIOR
2323,420629,48,FEMALE,57,MIDDLE AGED
2324,780716,27,MALE,21,YOUTH
2325,550203,2,FEMALE,44,MIDDLE AGED
2326,451214,72,FEMALE,54,MIDDLE AGED
2327,191027,73,MALE,80,SENIOR
2328,681002,24,MALE,31,ADULT
2329,730102,18,MALE,26,ADULT
2330,481117,40,FEMALE,51,MIDDLE AGED
2331,570531,42,FEMALE,42,MIDDLE AGED
2332,491222,60,FEMALE,50,MIDDLE AGED
2333,491012,60,MALE,50,MIDDLE AGED
2335,340328,66,FEMALE,65,SENIOR
2336,220717,12,MALE,77,SENIOR
2337,170409,12,FEMALE,82,SENIOR
2338,570725,58,FEMALE,42,MIDDLE AGED
2339,561206,58,MALE,43,MIDDLE AGED
2340,530502,42,MALE,46,MIDDLE AGED
2341,470713,42,FEMALE,52,MIDDLE AGED
2342,481218,70,MALE,51,MIDDLE AGED
2343,590318,1,MALE,40,MIDDLE AGED
2344,240427,3,FEMALE,75,SENIOR
2345,420719,33,MALE,57,MIDDLE AGED
2346,471025,33,FEMALE,52,MIDDLE AGED
2347,431217,35,FEMALE,56,MIDDLE AGED
2348,330424,35,MALE,66,SENIOR
2349,680710,46,FEMALE,31,ADULT
2350,670609,46,MALE,32,ADULT
2351,650417,38,MALE,34,ADULT
2352,770929,70,FEMALE,22,YOUTH
2353,290917,4,FEMALE,70,SENIOR
2354,671221,1,MALE,32,ADULT
2355,480630,6,FEMALE,51,MIDDLE AGED
2356,300710,52,MALE,69,SENIOR
2357,370110,52,FEMALE,62,MIDDLE AGED
2358,461016,74,FEMALE,53,MIDDLE AGED
2359,530701,74,MALE,46,MIDDLE AGED
2361,680924,9,MALE,31,ADULT
2362,740902,9,FEMALE,25,ADULT
2363,470618,43,MALE,52,MIDDLE AGED
2364,710426,56,FEMALE,28,ADULT
2365,530626,46,FEMALE,46,MIDDLE AGED
2366,300101,35,MALE,69,SENIOR
2367,310405,35,FEMALE,68,SENIOR
2368,431222,64,FEMALE,56,MIDDLE AGED
2369,401219,64,MALE,59,MIDDLE AGED
2370,560821,41,FEMALE,43,MIDDLE AGED
2371,560207,70,FEMALE,43,MIDDLE AGED
2372,710409,23,FEMALE,28,ADULT
2373,540119,15,MALE,45,MIDDLE AGED
2374,680727,9,MALE,31,ADULT
2375,650725,72,FEMALE,34,ADULT
2376,640819,72,MALE,35,ADULT
2377,501117,49,MALE,49,MIDDLE AGED
2378,530313,63,FEMALE,46,MIDDLE AGED
2379,640619,33,FEMALE,35,ADULT
2380,270817,40,MALE,72,SENIOR
2381,311011,40,FEMALE,68,SENIOR
2382,271025,62,FEMALE,72,SENIOR
2383,470101,31,FEMALE,52,MIDDLE AGED
2384,461217,31,MALE,53,MIDDLE AGED
2385,330505,13,MALE,66,SENIOR
2386,340310,13,FEMALE,65,SENIOR
2387,450716,77,FEMALE,54,MIDDLE AGED
2388,710729,42,MALE,28,ADULT
2389,240720,25,MALE,75,SENIOR
2390,380513,57,MALE,61,MIDDLE AGED
2391,420124,1,MALE,57,MIDDLE AGED
2392,550521,26,MALE,44,MIDDLE AGED
2393,760823,16,FEMALE,23,YOUTH
2394,620604,5,MALE,37,MIDDLE AGED
2395,530311,8,MALE,46,MIDDLE AGED
2396,490829,41,FEMALE,50,MIDDLE AGED
2397,180714,46,MALE,81,SENIOR
2398,550825,71,FEMALE,44,MIDDLE AGED
2399,430502,42,FEMALE,56,MIDDLE AGED
2400,590410,19,MALE,40,MIDDLE AGED
2401,480126,26,FEMALE,51,MIDDLE AGED
2402,481026,41,MALE,51,MIDDLE AGED
2403,630125,1,FEMALE,36,MIDDLE AGED
2404,770705,27,FEMALE,22,YOUTH
2405,750821,27,MALE,24,YOUTH
2406,561006,49,FEMALE,43,MIDDLE AGED
2407,750827,51,MALE,24,YOUTH
2408,400428,6,FEMALE,59,MIDDLE AGED
2409,640527,54,MALE,35,ADULT
2410,730208,73,FEMALE,26,ADULT
2411,680817,73,MALE,31,ADULT
2412,801026,20,MALE,19,YOUTH
2413,610809,46,MALE,38,MIDDLE AGED
2414,500713,54,FEMALE,49,MIDDLE AGED
2415,570424,54,MALE,42,MIDDLE AGED
2416,541223,72,FEMALE,45,MIDDLE AGED
2417,380621,48,FEMALE,61,MIDDLE AGED
2418,531227,1,FEMALE,46,MIDDLE AGED
2419,540623,1,FEMALE,45,MIDDLE AGED
2420,720606,48,FEMALE,27,ADULT
2421,701110,48,MALE,29,ADULT
2422,760609,68,FEMALE,23,YOUTH
2423,570709,42,MALE,42,MIDDLE AGED
2424,201110,54,MALE,79,SENIOR
2425,770718,6,FEMALE,22,YOUTH
2426,270609,74,MALE,72,SENIOR
2427,341130,74,FEMALE,65,SENIOR
2428,460627,1,FEMALE,53,MIDDLE AGED
2429,731122,70,MALE,26,ADULT
2430,371028,5,MALE,62,MIDDLE AGED
2431,661010,75,MALE,33,ADULT
2432,240308,27,FEMALE,75,SENIOR
2433,640619,32,MALE,35,ADULT
2434,450524,42,FEMALE,54,MIDDLE AGED
2435,431018,16,FEMALE,56,MIDDLE AGED
2436,340806,25,FEMALE,65,SENIOR
2437,361227,45,MALE,63,MIDDLE AGED
2438,460919,52,FEMALE,53,MIDDLE AGED
2439,441126,52,MALE,55,MIDDLE AGED
2440,350909,17,MALE,64,MIDDLE AGED
2441,281006,1,MALE,71,SENIOR
2442,270708,1,FEMALE,72,SENIOR
2443,490523,75,MALE,50,MIDDLE AGED
2444,340826,4,MALE,65,SENIOR
2445,690226,54,MALE,30,ADULT
2447,721007,68,MALE,27,ADULT
2448,710701,68,FEMALE,28,ADULT
2449,671228,1,MALE,32,ADULT
2450,750517,54,FEMALE,24,YOUTH
2451,391206,42,MALE,60,MIDDLE AGED
2452,520607,64,FEMALE,47,MIDDLE AGED
2453,240113,13,MALE,75,SENIOR
2454,400904,69,FEMALE,59,MIDDLE AGED
2455,191104,72,MALE,80,SENIOR
2456,231204,72,FEMALE,76,SENIOR
2457,400817,68,MALE,59,MIDDLE AGED
2458,320809,68,FEMALE,67,SENIOR
2459,740722,20,FEMALE,25,ADULT
2460,630105,19,FEMALE,36,MIDDLE AGED
2461,670402,64,MALE,32,ADULT
2462,340606,19,MALE,65,SENIOR
2463,441217,7,MALE,55,MIDDLE AGED
2464,450901,30,MALE,54,MIDDLE AGED
2465,731017,51,MALE,26,ADULT
2467,460516,36,FEMALE,53,MIDDLE AGED
2468,650318,71,MALE,34,ADULT
2469,570910,54,FEMALE,42,MIDDLE AGED
2470,430614,53,MALE,56,MIDDLE AGED
2471,420105,53,FEMALE,57,MIDDLE AGED
2472,760329,70,FEMALE,23,YOUTH
2473,761017,20,FEMALE,23,YOUTH
2474,570406,42,MALE,42,MIDDLE AGED
2475,820202,44,FEMALE,17,YOUTH
2476,570216,75,FEMALE,42,MIDDLE AGED
2477,520614,75,MALE,47,MIDDLE AGED
2478,400524,48,FEMALE,59,MIDDLE AGED
2479,590331,31,FEMALE,40,MIDDLE AGED
2480,761208,46,FEMALE,23,YOUTH
2481,480622,6,MALE,51,MIDDLE AGED
2482,250107,34,MALE,74,SENIOR
2483,291230,34,FEMALE,70,SENIOR
2484,691221,68,MALE,30,ADULT
2485,330515,20,MALE,66,SENIOR
2486,611005,76,FEMALE,38,MIDDLE AGED
2487,670925,67,FEMALE,32,ADULT
2488,800922,9,FEMALE,19,YOUTH
2489,750128,64,FEMALE,24,YOUTH
2490,610326,61,FEMALE,38,MIDDLE AGED
2491,390320,5,FEMALE,60,MIDDLE AGED
2492,431213,5,MALE,56,MIDDLE AGED
2493,621009,1,MALE,37,MIDDLE AGED
2494,710106,37,MALE,28,ADULT
2495,391214,58,FEMALE,60,MIDDLE AGED
2496,720707,1,MALE,27,ADULT
2497,620406,34,FEMALE,37,MIDDLE AGED
2498,800312,37,MALE,19,YOUTH
2499,440804,13,MALE,55,MIDDLE AGED
2500,460820,24,FEMALE,53,MIDDLE AGED
2501,401204,70,FEMALE,59,MIDDLE AGED
2502,350313,1,FEMALE,64,MIDDLE AGED
2503,770923,54,FEMALE,22,YOUTH
2504,500109,61,MALE,49,MIDDLE AGED
2505,600430,25,FEMALE,39,MIDDLE AGED
2506,760927,76,MALE,23,YOUTH
2507,520826,37,FEMALE,47,MIDDLE AGED
2508,650807,72,FEMALE,34,ADULT
2509,710206,72,MALE,28,ADULT
2510,590610,72,FEMALE,40,MIDDLE AGED
2511,750327,35,FEMALE,24,YOUTH
2512,740727,35,MALE,25,ADULT
2513,410508,41,MALE,58,MIDDLE AGED
2514,570211,59,MALE,42,MIDDLE AGED
2515,580603,12,MALE,41,MIDDLE AGED
2516,420105,33,FEMALE,57,MIDDLE AGED
2517,240909,18,MALE,75,SENIOR
2518,210507,18,FEMALE,78,SENIOR
2519,700806,29,FEMALE,29,ADULT
2520,440730,62,MALE,55,MIDDLE AGED
2521,470330,55,FEMALE,52,MIDDLE AGED
2522,370908,74,MALE,62,MIDDLE AGED
2523,371202,74,FEMALE,62,MIDDLE AGED
2524,590731,36,MALE,40,MIDDLE AGED
2525,520710,36,FEMALE,47,MIDDLE AGED
2526,640726,1,MALE,35,ADULT
2527,470731,44,FEMALE,52,MIDDLE AGED
2528,770216,25,MALE,22,YOUTH
2529,390622,70,MALE,60,MIDDLE AGED
2530,500211,8,MALE,49,MIDDLE AGED
2531,540124,5,FEMALE,45,MIDDLE AGED
2532,370509,29,MALE,62,MIDDLE AGED
2533,290717,40,FEMALE,70,SENIOR
2534,430110,1,MALE,56,MIDDLE AGED
2535,450110,1,MALE,54,MIDDLE AGED
2536,611022,64,MALE,38,MIDDLE AGED
2537,571010,73,MALE,42,MIDDLE AGED
2538,800223,56,MALE,19,YOUTH
2539,720121,32,FEMALE,27,ADULT
2540,810626,46,MALE,18,YOUTH
2542,441219,3,MALE,55,MIDDLE AGED
2543,520827,3,FEMALE,47,MIDDLE AGED
2545,530928,9,FEMALE,46,MIDDLE AGED
2546,611203,41,FEMALE,38,MIDDLE AGED
2547,531029,48,FEMALE,46,MIDDLE AGED
2548,531006,48,MALE,46,MIDDLE AGED
2549,230505,70,FEMALE,76,SENIOR
2550,761012,1,FEMALE,23,YOUTH
2551,390811,70,FEMALE,60,MIDDLE AGED
2552,640124,74,FEMALE,35,ADULT
2553,761124,34,MALE,23,YOUTH
2554,410920,64,MALE,58,MIDDLE AGED
2555,630923,42,MALE,36,MIDDLE AGED
2556,510210,44,FEMALE,48,MIDDLE AGED
2557,570218,7,MALE,42,MIDDLE AGED
2558,590118,30,MALE,40,MIDDLE AGED
2559,650331,8,FEMALE,34,ADULT
2560,740620,70,FEMALE,25,ADULT
2561,450726,48,MALE,54,MIDDLE AGED
2562,521101,42,MALE,47,MIDDLE AGED
2563,710908,74,MALE,28,ADULT
2565,460522,64,MALE,53,MIDDLE AGED
2566,630325,29,FEMALE,36,MIDDLE AGED
2567,430530,64,MALE,56,MIDDLE AGED
2568,380611,64,FEMALE,61,MIDDLE AGED
2569,480401,69,MALE,51,MIDDLE AGED
2570,470619,69,FEMALE,52,MIDDLE AGED
2571,790425,43,FEMALE,20,YOUTH
2572,531008,1,MALE,46,MIDDLE AGED
2573,650310,1,FEMALE,34,ADULT
2574,320422,29,FEMALE,67,SENIOR
2576,790516,46,FEMALE,20,YOUTH
2577,180107,70,MALE,81,SENIOR
2578,540708,76,MALE,45,MIDDLE AGED
2579,350102,11,FEMALE,64,MIDDLE AGED
2580,350307,11,MALE,64,MIDDLE AGED
2581,531119,52,FEMALE,46,MIDDLE AGED
2582,381215,51,MALE,61,MIDDLE AGED
2583,370617,75,MALE,62,MIDDLE AGED
2584,441215,4,FEMALE,55,MIDDLE AGED
2585,710828,75,FEMALE,28,ADULT
2586,660514,8,MALE,33,ADULT
2587,730103,8,FEMALE,26,ADULT
2588,580519,33,MALE,41,MIDDLE AGED
2589,630217,21,MALE,36,MIDDLE AGED
2590,641019,42,FEMALE,35,ADULT
2591,600227,42,MALE,39,MIDDLE AGED
2592,800831,1,FEMALE,19,YOUTH
2593,770610,1,MALE,22,YOUTH
2594,630731,55,MALE,36,MIDDLE AGED
2596,611008,31,MALE,38,MIDDLE AGED
2597,690806,28,FEMALE,30,ADULT
2598,651025,28,MALE,34,ADULT
2599,460109,1,MALE,53,MIDDLE AGED
2600,230417,7,FEMALE,76,SENIOR
2601,610725,37,MALE,38,MIDDLE AGED
2602,660820,37,FEMALE,33,ADULT
2603,721103,38,FEMALE,27,ADULT
2604,260711,22,MALE,73,SENIOR
2605,250417,22,FEMALE,74,SENIOR
2606,430104,31,MALE,56,MIDDLE AGED
2607,430327,63,MALE,56,MIDDLE AGED
2608,430915,58,FEMALE,56,MIDDLE AGED
2609,770509,1,MALE,22,YOUTH
2610,800503,1,FEMALE,19,YOUTH
2611,381109,77,MALE,61,MIDDLE AGED
2612,750203,38,MALE,24,YOUTH
2613,771026,1,MALE,22,YOUTH
2614,460314,72,MALE,53,MIDDLE AGED
2615,450826,64,FEMALE,54,MIDDLE AGED
2616,700707,50,MALE,29,ADULT
2617,620626,50,FEMALE,37,MIDDLE AGED
2618,420814,17,MALE,57,MIDDLE AGED
2619,690709,63,FEMALE,30,ADULT
2620,680718,63,MALE,31,ADULT
2621,560509,51,MALE,43,MIDDLE AGED
2622,730607,71,MALE,26,ADULT
2623,650716,16,FEMALE,34,ADULT
2625,721007,57,MALE,27,ADULT
2626,400214,1,MALE,59,MIDDLE AGED
2628,311105,1,FEMALE,68,SENIOR
2629,311203,1,MALE,68,SENIOR
2630,370820,64,FEMALE,62,MIDDLE AGED
2631,700521,18,MALE,29,ADULT
2632,630225,18,FEMALE,36,MIDDLE AGED
2633,670712,1,FEMALE,32,ADULT
2635,661210,67,FEMALE,33,ADULT
2636,181024,28,MALE,81,SENIOR
2637,350606,64,MALE,64,MIDDLE AGED
2638,420107,1,MALE,57,MIDDLE AGED
2639,500304,45,FEMALE,49,MIDDLE AGED
2640,510129,45,MALE,48,MIDDLE AGED
2642,730904,22,MALE,26,ADULT
2643,460107,54,FEMALE,53,MIDDLE AGED
2644,640323,6,FEMALE,35,ADULT
2645,200422,67,MALE,79,SENIOR
2646,370607,63,FEMALE,62,MIDDLE AGED
2647,400326,9,MALE,59,MIDDLE AGED
2648,341010,9,FEMALE,65,SENIOR
2650,750305,75,MALE,24,YOUTH
2651,691127,75,FEMALE,30,ADULT
2652,490509,41,FEMALE,50,MIDDLE AGED
2653,500125,1,MALE,49,MIDDLE AGED
2654,391008,59,FEMALE,60,MIDDLE AGED
2655,630812,44,MALE,36,MIDDLE AGED
2656,550915,54,MALE,44,MIDDLE AGED
2657,480709,73,MALE,51,MIDDLE AGED
2658,330121,11,MALE,66,SENIOR
2659,410524,46,MALE,58,MIDDLE AGED
2661,611017,1,FEMALE,38,MIDDLE AGED
2662,780829,1,MALE,21,YOUTH
2663,761001,8,MALE,23,YOUTH
2666,350706,47,FEMALE,64,MIDDLE AGED
2667,720101,9,MALE,27,ADULT
2668,750209,9,FEMALE,24,YOUTH
2669,270508,51,MALE,72,SENIOR
2670,360913,45,MALE,63,MIDDLE AGED
2671,720422,35,FEMALE,27,ADULT
2672,400326,7,FEMALE,59,MIDDLE AGED
2673,590716,65,MALE,40,MIDDLE AGED
2674,521003,65,FEMALE,47,MIDDLE AGED
2675,240122,31,MALE,75,SENIOR
2676,610601,61,MALE,38,MIDDLE AGED
2677,220524,33,MALE,77,SENIOR
2678,180515,33,FEMALE,81,SENIOR
2679,380930,1,MALE,61,MIDDLE AGED
2680,450902,1,FEMALE,54,MIDDLE AGED
2681,710104,45,FEMALE,28,ADULT
2682,750114,45,MALE,24,YOUTH
2683,290613,48,FEMALE,70,SENIOR
2684,530211,74,FEMALE,46,MIDDLE AGED
2685,690621,73,FEMALE,30,ADULT
2686,510324,19,FEMALE,48,MIDDLE AGED
2687,490822,19,MALE,50,MIDDLE AGED
2688,671024,60,FEMALE,32,ADULT
2689,230117,16,MALE,76,SENIOR
2690,711225,58,FEMALE,28,ADULT
2691,640517,47,MALE,35,ADULT
2692,250530,44,MALE,74,SENIOR
2693,760804,46,FEMALE,23,YOUTH
2694,271006,15,FEMALE,72,SENIOR
2695,290516,15,MALE,70,SENIOR
2696,470904,2,MALE,52,MIDDLE AGED
2697,480814,2,FEMALE,51,MIDDLE AGED
2698,701007,31,FEMALE,29,ADULT
2699,770223,31,MALE,22,YOUTH
2700,450222,34,MALE,54,MIDDLE AGED
2701,520329,1,MALE,47,MIDDLE AGED
2702,190226,7,MALE,80,SENIOR
2703,730312,2,FEMALE,26,ADULT
2704,490522,1,FEMALE,50,MIDDLE AGED
2705,240430,43,MALE,75,SENIOR
2706,670702,3,MALE,32,ADULT
2707,690523,45,MALE,30,ADULT
2708,580812,73,MALE,41,MIDDLE AGED
2709,460614,26,MALE,53,MIDDLE AGED
2712,560117,25,MALE,43,MIDDLE AGED
2713,620902,36,MALE,37,MIDDLE AGED
2714,700306,6,FEMALE,29,ADULT
2715,570704,7,MALE,42,MIDDLE AGED
2716,690713,25,FEMALE,30,ADULT
2717,300428,46,MALE,69,SENIOR
2718,321222,46,FEMALE,67,SENIOR
2719,641030,29,FEMALE,35,ADULT
2720,490905,1,FEMALE,50,MIDDLE AGED
2721,500626,24,FEMALE,49,MIDDLE AGED
2724,750301,35,MALE,24,YOUTH
2726,730728,1,FEMALE,26,ADULT
2727,680205,1,MALE,31,ADULT
2728,220813,74,MALE,77,SENIOR
2729,660828,1,MALE,33,ADULT
2730,470318,52,MALE,52,MIDDLE AGED
2731,271208,38,MALE,72,SENIOR
2732,530916,57,FEMALE,46,MIDDLE AGED
2733,271111,3,FEMALE,72,SENIOR
2734,341112,3,MALE,65,SENIOR
2735,280731,64,MALE,71,SENIOR
2736,580215,1,FEMALE,41,MIDDLE AGED
2738,510425,1,MALE,48,MIDDLE AGED
2739,500126,13,MALE,49,MIDDLE AGED
2740,671123,36,FEMALE,32,ADULT
2741,301129,41,FEMALE,69,SENIOR
